key,value
108348,152624
127549,10398
127857,30008
29361,158237
138163,188110
152054,86639
17810,28820
30855,97012
129522,142908
118922,33654
62882,152803
15736,51708
129687,30784
84401,169655
96717,135208
105028,2742
47649,105471
79016,34138
55111,105698
46595,189766
79255,88845
133557,140961
189087,74870
186452,98651
194187,152242
54131,116910
18137,73702
121028,169594
144552,130250
90805,6765
136094,175651
6045,93579
169380,181852
120460,164383
17164,17694
130474,138573
67677,165709
80428,73162
12866,15845
40933,192229
127755,68273
133420,157910
66974,44560
72399,80436
60570,115752
159234,53710
106434,102165
112136,13673
75128,81148
141225,198123
104134,192576
120202,30599
31333,141181
137370,19928
106723,17786
137909,44248
193941,128392
187917,115482
168982,57739
77554,116759
121543,75556
154172,109476
114859,135759
194210,76463
98277,183569
32879,121323
61618,181302
63531,168353
166201,167794
26829,167926
135393,136307
27408,83269
108893,129894
85745,74684
31695,55999
87850,72688
164592,165919
92248,90051
173506,114867
156545,119740
166926,7837
189760,120660
157582,188529
15998,124829
115858,168279
14488,80935
165389,167745
97853,88444
55174,7025
5166,18674
127122,51338
27231,68731
27349,39676
123405,45111
92128,154075
45982,28427
167330,48087
150654,164195
145285,93684
100112,117387
181050,33338
67720,13701
96135,95951
89634,169275
164227,42620
85594,27421
130565,122983
75685,166370
139405,93118
113002,84074
40897,170415
105789,80749
40815,199045
196307,70690
56630,114757
80689,40489
132457,195142
35454,40351
6205,48453
33340,13444
72142,19095
924,109678
76695,149641
106382,11000
119959,42449
98563,89248
40995,187189
16174,179979
28011,189839
73031,134623
120934,109936
12346,163291
107792,118335
60784,115112
44627,98024
8794,14403
150359,62553
42151,30727
192613,150195
89776,102163
188919,163087
51151,47021
15521,98168
192012,280
110749,190916
91062,10925
104060,148983
101782,164722
29757,176429
188956,88029
141822,136272
66432,71442
175490,92074
33188,56995
104050,65547
152141,69307
18924,27127
194694,7144
8715,177578
44732,8699
140972,149350
98381,128889
105882,195753
8936,77981
15329,107982
37691,64212
48890,25320
95047,31409
182590,122224
82587,32665
157888,98646
123935,154728
46879,151146
106887,7199
88427,137104
112829,92706
61434,21132
70939,177928
55521,70905
46697,47053
8599,129830
12235,75183
56882,20622
179520,11862
119388,119908
44137,43507
37593,147156
122364,66531
161978,156618
87156,132818
148481,50457
192380,104913
127569,76823
43094,141750
190741,104203
8645,21506
127440,102729
181129,168072
123514,175028
138881,118021
55948,131769
135248,15034
30955,27218
16709,54162
8673,171157
91769,45121
180103,152183
39424,54493
138839,58332
95449,43096
38783,55148
122016,129445
87929,11596
70715,75110
137436,7857
104210,171176
63479,164936
49051,69191
73048,144247
178589,159766
104627,143887
65626,107416
9081,73070
28742,186884
44385,109607
27480,103813
189782,194923
96057,85165
165413,81524
34025,122443
153496,64915
51481,172671
154134,149633
122900,14599
34675,31658
78075,175725
99844,20289
194317,101063
160604,195105
198672,9120
81754,124146
175477,99629
19099,13226
39011,160095
112005,173538
198664,169998
170182,96139
69084,77005
21638,153878
196144,11665
198595,69516
52011,128262
121875,8682
43766,161990
173076,108642
120167,8619
86546,2781
53892,84249
108410,44138
62302,118254
48980,197396
71887,104068
174993,70391
85327,104129
2519,77098
140848,199237
93658,22654
22289,153393
155494,8223
106063,83945
197324,103001
191902,61687
46122,48794
176498,105974
127197,158650
18686,199363
30240,20168
128813,133347
88286,29898
47108,91131
158015,186495
44922,178669
119040,46804
152494,20231
106278,156461
76328,36599
199952,38229
34272,159102
37232,91265
64687,143204
67435,18530
144692,116150
86599,125411
102304,22711
128439,106224
98138,178162
127025,42413
41910,175607
67725,95430
136525,136435
61748,114294
113479,3685
130980,153434
146702,56698
61577,173773
74090,12491
134683,52696
192172,50988
123706,134019
57184,102856
166595,29461
92191,166335
151074,47843
101990,108697
136956,106381
100281,168938
135703,6185
142106,5801
126177,154361
96788,109334
88054,62542
13330,6617
12966,48867
37518,127018
95576,3544
161457,52877
181383,107260
172756,4130
73639,123296
1501,162212
40734,146883
9346,61567
58226,118647
22805,69432
37227,178838
29218,56602
123803,75676
117853,46280
130762,149091
59682,151724
45986,165376
37717,179631
106860,189737
184387,131937
163080,72960
149573,85912
68165,41367
130743,109205
194360,33020
160102,64586
191085,191077
199453,64630
103604,191617
150498,133892
56168,37043
197133,81100
7806,178007
123556,45576
135020,22406
161758,90603
160358,131685
27477,165314
174869,109169
19740,174271
131381,6672
154540,132688
196912,8077
157233,140053
147143,189747
16357,68884
5088,163832
54488,60587
103294,189576
46398,114711
38428,70434
79202,86326
33298,48674
126852,94212
157887,67893
35674,102159
128064,60966
35088,180749
184480,186351
185089,126975
47041,48593
38719,26714
82673,91306
62419,38274
83908,13155
25253,102852
162135,151642
49177,48733
148556,116022
66480,94762
25323,22372
184712,174352
103450,88670
184106,17955
110646,1104
143299,104590
45479,77639
155422,85194
27850,58913
52243,152321
111472,111698
189150,1219
192792,89397
121710,84857
39043,168141
150722,106457
103577,195001
79908,125541
17222,178309
24510,134227
22470,55626
35286,172583
1001,118875
40643,50674
193152,150300
31111,152817
186075,22876
140859,68967
104756,86406
95668,14213
107686,56967
113411,152121
182205,174172
133322,89186
16607,99147
120095,193308
110236,170080
94546,93112
162542,162178
197193,152164
19720,156485
99376,108123
153433,116082
106423,16106
194154,48177
36152,51724
99153,72021
80307,149972
185923,150300
91084,179904
27299,75842
61471,118046
174752,1187
193449,70497
51669,178223
66044,40652
77793,159147
27154,109600
40719,112676
51781,31363
130403,122661
123043,71192
185651,71673
38774,47475
38043,25890
48740,178186
79041,34390
169268,28236
187857,154755
125717,50278
134535,24286
175152,192041
178906,151083
7407,60968
67468,116328
53478,27251
118935,85632
26459,8193
173443,46309
154906,95775
141675,61973
191035,146674
85702,3864
132675,192817
53946,61643
44116,124244
26508,6395
78229,82332
54334,192950
84574,22957
57039,83316
170442,111801
191853,52889
176181,185851
77268,59027
17154,182654
115211,20407
158713,176608
165881,16910
99802,60354
51274,199150
91288,68469
116979,164683
22312,183913
93983,68280
55358,63729
167492,166136
132621,43614
84842,79349
28246,127078
107522,142740
149800,36894
180705,176696
38565,8547
104348,141401
34852,149320
169074,155154
190272,66769
89388,144456
180289,10893
45540,134275
79597,90851
120812,31063
176758,145924
109476,150183
180011,26208
198319,147898
174013,168926
134801,22355
111993,194917
46136,96769
76896,156479
158609,51242
27991,79282
84474,65223
191273,109636
88791,26165
52509,56881
135605,113670
29092,58467
108599,122144
181490,76228
101195,21426
113004,26336
112550,2843
83549,71487
63178,59380
118666,178769
5200,126903
197221,175162
182015,62108
100284,123108
20506,33306
130588,183709
68068,126846
1064,109472
158721,197365
98269,62741
20474,45633
28316,118863
138581,155926
79318,107
173813,180215
101677,162999
118240,36812
155734,111721
116996,36912
13795,71526
23349,145388
112730,44486
160656,51216
17087,161444
198157,27712
169046,98832
116336,144691
165886,118558
82187,194874
180753,146328
100958,180944
67592,128817
67760,3741
30676,159261
37701,167296
95321,90313
64687,31636
118764,87785
85512,317
68287,102522
26950,113890
29411,77322
185074,61334
141951,192199
71264,12809
59426,158074
122174,32951
99257,124981
88158,73752
90621,115345
109619,154391
165742,15051
152534,77141
23334,67632
33955,93266
173035,197239
16202,161615
92440,102843
51543,107134
177530,191690
14738,57165
133549,86530
169430,84443
42064,132930
198111,137062
48770,49762
30378,55082
38946,161937
162441,112066
127452,134150
56671,80918
53129,94092
140451,183312
179077,175936
95620,161898
151768,28330
158983,121436
122195,107293
64810,134282
94888,134169
102710,184447
172365,150883
38805,37161
87583,186810
169647,182883
70717,59397
127857,181486
106688,51419
110345,106232
46303,131750
130370,25415
20139,120968
30375,114614
97232,55622
166965,89782
156491,198543
87251,90989
51189,158726
70607,96810
12492,111408
174451,148929
136674,161306
88312,131741
172313,33676
159099,69119
141064,108266
61727,16027
159053,150401
191631,121036
184517,39444
136448,87431
85267,182053
164592,72539
31824,117092
152145,53575
183712,161545
78434,57498
22321,81849
148366,184762
31119,69024
41651,18671
93381,66173
81270,189323
8696,151989
105219,121270
102072,38543
81600,37383
144243,94562
129662,68603
8649,81064
5921,97007
41650,195191
175566,181344
127109,166885
181070,121960
5173,52706
96516,65925
121079,112985
99709,60677
13105,118692
172726,115752
149510,159294
128057,84009
20163,174876
169020,121
152771,7381
103607,184547
171859,92703
25810,162911
74172,6059
127838,44454
59890,73528
106991,26881
95040,190418
10945,71289
31023,186683
194099,16395
130816,13073
134577,40092
147741,39726
36479,13801
154019,37627
83285,23079
198459,183499
55209,162053
7439,1146
47012,153391
180422,93296
11734,16783
192960,24554
79652,115659
67296,176800
116855,46264
161716,149996
14369,185674
91078,97031
84410,33173
63081,126244
132125,49227
181986,162013
7317,66179
160745,129639
90421,125852
184089,76797
82131,98761
142655,74238
74331,35757
100185,60788
51270,55243
64390,166343
146303,142615
80619,191444
108626,89823
17356,149613
11021,54310
186894,76272
147181,52384
13911,146578
36143,77224
23382,54644
10785,30804
110687,12854
106322,173493
66762,173403
193811,68929
152477,10753
52781,95981
167463,195106
148365,63723
76194,31131
127224,179005
126885,193799
163907,50974
53448,74633
188296,180163
170762,61268
196854,185774
165277,11133
198733,184429
118983,29106
143405,188668
39809,26180
163985,139281
41838,24123
100376,175777
4422,113726
174365,49374
149153,43243
57603,17571
138434,98620
120928,166400
174536,136584
29751,176989
22270,173386
7149,142613
15924,40436
61744,141994
146042,63175
104626,151306
178238,125739
1643,177143
36814,175670
93291,117894
159422,82959
62854,93770
110909,81162
70892,172846
16734,18221
158786,171831
178677,49612
91404,76541
118320,181918
48448,137198
102417,65277
155145,148259
183869,102799
42609,80259
4367,173948
41106,60697
131648,184127
68793,163317
37720,15094
59107,18433
124488,166114
90440,163326
19740,68510
84089,2626
159175,11637
157681,168480
6178,171677
50134,163079
176916,95739
125634,36291
136627,98646
161405,63315
161183,89126
61749,151078
167552,23496
6437,100386
188199,126046
59370,57718
55855,136236
48316,116560
100662,83875
56728,199496
77460,141620
175595,13753
46662,181470
78629,151121
102027,102553
136612,161411
150688,184632
44897,61727
146103,94946
143613,90463
189937,86822
193745,47820
7135,19248
423,178283
29334,166320
183335,181559
178204,95458
177878,81291
79360,80786
144328,81275
128788,155879
37015,1025
117069,71047
14927,96059
27485,190792
181236,144013
122221,3649
49487,177870
35302,44580
26916,189418
170844,118505
119606,86037
161308,160509
14326,35113
90281,65835
196139,164395
156499,138836
63203,150515
19513,6829
54736,46123
1634,181177
71907,27741
189557,13693
60175,167747
127607,34403
133221,199737
17712,14362
39369,197233
156616,118982
45173,156090
89539,117453
85650,93637
29995,40831
113067,56257
121453,14637
168714,14621
129465,199919
159186,111764
171765,195211
55457,54486
184011,6054
47364,41513
91475,27125
122410,101482
112569,114532
139601,163313
160211,45687
30953,43052
128215,74887
109548,42042
25861,54500
56120,79402
95530,151284
187966,91126
147250,46421
167506,163201
96344,104297
91870,104270
41843,16759
152057,44852
156743,190152
85503,156831
8618,152951
192404,148588
79677,77854
19683,196793
78263,130667
95546,54536
199492,115079
112091,51372
197993,118450
199450,145657
186114,45973
91449,109424
76575,133182
92771,142448
112305,81719
130471,114548
109495,152975
93874,174072
84740,177467
130196,127428
189507,1173
84294,30831
146993,106648
95775,13698
103890,121624
157044,191285
152324,108411
73413,88371
17464,26066
98056,153589
168076,1375
82055,161544
36005,86868
108220,131879
119634,728
81371,43435
111345,68770
99065,160001
130945,161829
93614,12159
191229,142988
12349,78487
180523,104183
106753,1763
181566,164645
102168,57769
132964,184581
48113,132259
97328,8300
187701,77529
26793,109452
37281,121814
86570,15
165057,167567
42666,7235
167614,161099
41392,47320
87721,45817
28810,48350
58776,147083
3278,45759
152266,176156
189106,73847
69587,183484
100205,35236
129134,99099
63827,84982
188465,25145
76977,134085
121644,69089
154694,123546
165162,24015
82605,175733
25570,34486
176403,156597
86194,72298
96915,197602
146880,156839
63019,191398
143179,82089
58616,165692
59519,86899
131130,173213
76885,149548
159673,164446
158058,178915
160991,197216
17443,113575
154767,91081
58416,91272
199702,169116
169801,157298
186727,89062
37526,34988
144211,187562
124120,170990
178139,84329
20753,34013
1838,149773
181666,11576
17234,143709
23544,130164
174946,79148
197673,150776
119934,65386
16585,32112
20856,75269
159183,110958
62604,55037
111052,6673
147988,142287
159949,188216
25244,14102
82446,175492
766,73881
176306,196962
84469,158640
197110,102107
166490,26736
162123,171549
118563,170089
70566,16147
7339,184772
94934,161744
128647,96213
136268,54509
68609,176262
76246,93745
157399,192780
71447,44048
23333,4319
187717,78561
42705,4376
177184,133411
77177,23541
134656,49012
142958,164412
106709,84027
71154,149493
9447,121953
143442,116114
45630,85047
86232,9130
185097,97849
81482,31308
87711,31666
158916,12623
150409,53755
120063,96906
117372,199001
122126,583
116080,151849
99371,172325
7767,178720
105361,24294
175747,111087
153868,72245
29555,55379
199344,95695
26365,45045
142075,68827
145910,53734
99582,157534
82095,94379
154132,95549
141058,41974
126976,121378
193216,16145
181711,107276
152836,162367
34445,35773
109014,157037
172041,28945
98196,101885
147679,176375
176000,66015
156770,7503
114022,5464
137289,169083
46687,130372
111337,32615
5095,2823
44488,186552
59065,92829
20173,172496
36046,7110
163554,199964
67848,95797
153709,185721
100595,152970
28751,87642
123033,53869
184523,68398
157522,68512
51032,147447
90725,166401
173132,110918
52543,53613
124952,93985
148658,134195
182187,189044
70404,155256
181589,22288
63633,191990
141718,192799
124138,185266
138607,130550
712,29621
147105,135231
23217,165119
173621,180489
184812,178459
22913,31453
188968,60418
61249,124060
159935,85406
175243,41900
54647,52962
24579,69717
61637,43627
72216,21374
165019,115912
3264,175417
121978,198822
199766,25764
37893,128364
131917,127181
157730,109119
62911,64404
195475,133664
127221,199088
161555,169313
10730,134393
189963,17980
50326,176964
45133,45266
193032,13241
133035,37149
47461,14202
80016,73905
136068,77002
172702,187775
62710,83376
29416,158262
128662,134979
147267,25714
